  12.18529  0.3198E+04  0.2392E+04  0.8061E+03  0.5800E-02  0.5800E-02  0.5800E-02  0.5800E-02  0.5800E-02  0.5800E-02  0.5800E-02  0.5800E-02  0.5800E-02  0.5800E-02  0.5800E-02  0.5800E-02
  12.24037  0.2818E+04  0.2120E+04  0.6976E+03  0.5700E-02  0.5700E-02  0.5700E-02  0.5700E-02  0.5700E-02  0.5700E-02  0.5700E-02  0.5700E-02  0.5700E-02  0.5700E-02  0.5700E-02  0.5700E-02
  12.29545  0.2479E+04  0.1877E+04  0.6027E+03  0.5600E-02  0.5600E-02  0.5600E-02  0.5600E-02  0.5600E-02  0.5600E-02  0.5600E-02  0.5600E-02  0.5600E-02  0.5600E-02  0.5600E-02  0.5600E-02
  12.35053  0.2181E+04  0.1661E+04  0.5201E+03  0.5500E-02  0.5500E-02  0.5500E-02  0.5500E-02  0.5500E-02  0.5500E-02  0.5500E-02  0.5500E-02  0.5500E-02  0.5500E-02  0.5500E-02  0.5500E-02
  12.40561  0.1916E+04  0.1468E+04  0.4479E+03  0.5400E-02  0.5400E-02  0.5400E-02  0.5400E-02  0.5400E-02  0.5400E-02  0.5400E-02  0.5400E-02  0.5400E-02  0.5400E-02  0.5400E-02  0.5400E-02
  12.46069  0.1681E+04  0.1296E+04  0.3851E+03  0.5300E-02  0.5300E-02  0.5300E-02  0.5300E-02  0.5300E-02  0.5300E-02  0.5300E-02  0.5300E-02  0.5300E-02  0.5300E-02  0.5300E-02  0.5300E-02
  12.51577  0.1474E+04  0.1144E+04  0.3304E+03  0.5200E-02  0.5200E-02  0.5200E-02  0.5200E-02  0.5200E-02  0.5200E-02  0.5200E-02  0.5200E-02  0.5200E-02  0.5200E-02  0.5200E-02  0.5200E-02
  12.57085  0.1292E+04  0.1009E+04  0.2830E+03  0.5100E-02  0.5100E-02  0.5100E-02  0.5100E-02  0.5100E-02  0.5100E-02  0.5100E-02  0.5100E-02  0.5100E-02  0.5100E-02  0.5100E-02  0.5100E-02
  12.62593  0.1130E+04  0.8883E+03  0.2421E+03  0.5000E-02  0.5000E-02  0.5000E-02  0.5000E-02  0.5000E-02  0.5000E-02  0.5000E-02  0.5000E-02  0.5000E-02  0.5000E-02  0.5000E-02  0.5000E-02
  12.68101  0.9880E+03  0.7815E+03  0.2065E+03  0.4900E-02  0.4900E-02  0.4900E-02  0.4900E-02  0.4900E-02  0.4900E-02  0.4900E-02  0.4900E-02  0.4900E-02  0.4900E-02  0.4900E-02  0.4900E-02
  12.73609  0.8626E+03  0.6870E+03  0.1755E+03  0.4800E-02  0.4800E-02  0.4800E-02  0.4800E-02  0.4800E-02  0.4800E-02  0.4800E-02  0.4800E-02  0.4800E-02  0.4800E-02  0.4800E-02  0.4800E-02
  12.79117  0.7517E+03  0.6027E+03  0.1490E+03  0.4700E-02  0.4700E-02  0.4700E-02  0.4700E-02  0.4700E-02  0.4700E-02  0.4700E-02  0.4700E-02  0.4700E-02  0.4700E-02  0.4700E-02  0.4700E-02
  12.84625  0.6544E+03  0.5283E+03  0.1260E+03  0.4600E-02  0.4600E-02  0.4600E-02  0.4600E-02  0.4600E-02  0.4600E-02  0.4600E-02  0.4600E-02  0.4600E-02  0.4600E-02  0.4600E-02  0.4600E-02
  12.90133  0.5688E+03  0.4625E+03  0.1063E+03  0.4500E-02  0.4500E-02  0.4500E-02  0.4500E-02  0.4500E-02  0.4500E-02  0.4500E-02  0.4500E-02  0.4500E-02  0.4500E-02  0.4500E-02  0.4500E-02
  12.95641  0.4929E+03  0.4036E+03  0.8928E+02  0.4400E-02  0.4400E-02  0.4400E-02  0.4400E-02  0.4400E-02  0.4400E-02  0.4400E-02  0.4400E-02  0.4400E-02  0.4400E-02  0.4400E-02  0.4400E-02
  13.01149  0.4271E+03  0.3522E+03  0.7486E+02  0.4300E-02  0.4300E-02  0.4300E-02  0.4300E-02  0.4300E-02  0.4300E-02  0.4300E-02  0.4300E-02  0.4300E-02  0.4300E-02  0.4300E-02  0.4300E-02
  13.06657  0.3691E+03  0.3065E+03  0.6260E+02  0.4200E-02  0.4200E-02  0.4200E-02  0.4200E-02  0.4200E-02  0.4200E-02  0.4200E-02  0.4200E-02  0.4200E-02  0.4200E-02  0.4200E-02  0.4200E-02
  13.12165  0.3189E+03  0.2666E+03  0.5232E+02  0.4100E-02  0.4100E-02  0.4100E-02  0.4100E-02  0.4100E-02  0.4100E-02  0.4100E-02  0.4100E-02  0.4100E-02  0.4100E-02  0.4100E-02  0.4100E-02
  13.17673  0.2746E+03  0.2312E+03  0.4342E+02  0.4000E-02  0.4000E-02  0.4000E-02  0.4000E-02  0.4000E-02  0.4000E-02  0.4000E-02  0.4000E-02  0.4000E-02  0.4000E-02  0.4000E-02  0.4000E-02
  13.23181  0.2360E+03  0.2002E+03  0.3578E+02  0.3900E-02  0.3900E-02  0.3900E-02  0.3900E-02  0.3900E-02  0.3900E-02  0.3900E-02  0.3900E-02  0.3900E-02  0.3900E-02  0.3900E-02  0.3900E-02
  13.28689  0.2020E+03  0.1727E+03  0.2928E+02  0.3800E-02  0.3800E-02  0.3800E-02  0.3800E-02  0.3800E-02  0.3800E-02  0.3800E-02  0.3800E-02  0.3800E-02  0.3800E-02  0.3800E-02  0.3800E-02
  13.34197  0.1725E+03  0.1486E+03  0.2389E+02  0.3700E-02  0.3700E-02  0.3700E-02  0.3700E-02  0.3700E-02  0.3700E-02  0.3700E-02  0.3700E-02  0.3700E-02  0.3700E-02  0.3700E-02  0.3700E-02
  13.39705  0.1472E+03  0.1277E+03  0.1947E+02  0.3600E-02  0.3600E-02  0.3600E-02  0.3600E-02  0.3600E-02  0.3600E-02  0.3600E-02  0.3600E-02  0.3600E-02  0.3600E-02  0.3600E-02  0.3600E-02
  13.45213  0.1250E+03  0.1093E+03  0.1572E+02  0.3500E-02  0.3500E-02  0.3500E-02  0.3500E-02  0.3500E-02  0.3500E-02  0.3500E-02  0.3500E-02  0.3500E-02  0.3500E-02  0.3500E-02  0.3500E-02
  13.50721  0.1057E+03  0.9305E+02  0.1265E+02  0.3400E-02  0.3400E-02  0.3400E-02  0.3400E-02  0.3400E-02  0.3400E-02  0.3400E-02  0.3400E-02  0.3400E-02  0.3400E-02  0.3400E-02  0.3400E-02
  13.56229  0.8901E+02  0.7893E+02  0.1008E+02  0.3300E-02  0.3300E-02  0.3300E-02  0.3300E-02  0.3300E-02  0.3300E-02  0.3300E-02  0.3300E-02  0.3300E-02  0.3300E-02  0.3300E-02  0.3300E-02
  13.61737  0.7481E+02  0.6680E+02  0.8014E+01  0.3200E-02  0.3200E-02  0.3200E-02  0.3200E-02  0.3200E-02  0.3200E-02  0.3200E-02  0.3200E-02  0.3200E-02  0.3200E-02  0.3200E-02  0.3200E-02
  13.67245  0.6276E+02  0.5645E+02  0.6312E+01  0.3100E-02  0.3100E-02  0.3100E-02  0.3100E-02  0.3100E-02  0.3100E-02  0.3100E-02  0.3100E-02  0.3100E-02  0.3100E-02  0.3100E-02  0.3100E-02
  13.72753  0.5247E+02  0.4750E+02  0.4970E+01  0.3000E-02  0.3000E-02  0.3000E-02  0.3000E-02  0.3000E-02  0.3000E-02  0.3000E-02  0.3000E-02  0.3000E-02  0.3000E-02  0.3000E-02  0.3000E-02
  13.78261  0.4350E+02  0.3969E+02  0.3817E+01  0.2900E-02  0.2900E-02  0.2900E-02  0.2900E-02  0.2900E-02  0.2900E-02  0.2900E-02  0.2900E-02  0.2900E-02  0.2900E-02  0.2900E-02  0.2900E-02
  13.83770  0.3596E+02  0.3300E+02  0.2960E+01  0.2800E-02  0.2800E-02  0.2800E-02  0.2800E-02  0.2800E-02  0.2800E-02  0.2800E-02  0.2800E-02  0.2800E-02  0.2800E-02  0.2800E-02  0.2800E-02
  13.89277  0.2952E+02  0.2728E+02  0.2243E+01  0.2700E-02  0.2700E-02  0.2700E-02  0.2700E-02  0.2700E-02  0.2700E-02  0.2700E-02  0.2700E-02  0.2700E-02  0.2700E-02  0.2700E-02  0.2700E-02
  13.94785  0.2415E+02  0.2245E+02  0.1706E+01  0.2600E-02  0.2600E-02  0.2600E-02  0.2600E-02  0.2600E-02  0.2600E-02  0.2600E-02  0.2600E-02  0.2600E-02  0.2600E-02  0.2600E-02  0.2600E-02
  14.00294  0.1962E+02  0.1836E+02  0.1262E+01  0.2500E-02  0.2500E-02  0.2500E-02  0.2500E-02  0.2500E-02  0.2500E-02  0.2500E-02  0.2500E-02  0.2500E-02  0.2500E-02  0.2500E-02  0.2500E-02
  14.05802  0.1575E+02  0.1480E+02  0.9564E+00  0.2400E-02  0.2400E-02  0.2400E-02  0.2400E-02  0.2400E-02  0.2400E-02  0.2400E-02  0.2400E-02  0.2400E-02  0.2400E-02  0.2400E-02  0.2400E-02
  14.11310  0.1254E+02  0.1182E+02  0.7253E+00  0.2300E-02  0.2300E-02  0.2300E-02  0.2300E-02  0.2300E-02  0.2300E-02  0.2300E-02  0.2300E-02  0.2300E-02  0.2300E-02  0.2300E-02  0.2300E-02
  14.16818  0.9905E+01  0.9403E+01  0.5042E+00  0.2200E-02  0.2200E-02  0.2200E-02  0.2200E-02  0.2200E-02  0.2200E-02  0.2200E-02  0.2200E-02  0.2200E-02  0.2200E-02  0.2200E-02  0.2200E-02
  14.22326  0.7858E+01  0.7500E+01  0.3601E+00  0.2100E-02  0.2100E-02  0.2100E-02  0.2100E-02  0.2100E-02  0.2100E-02  0.2100E-02  0.2100E-02  0.2100E-02  0.2100E-02  0.2100E-02  0.2100E-02
  14.27834  0.6111E+01  0.5861E+01  0.2520E+00  0.2000E-02  0.2000E-02  0.2000E-02  0.2000E-02  0.2000E-02  0.2000E-02  0.2000E-02  0.2000E-02  0.2000E-02  0.2000E-02  0.2000E-02  0.2000E-02
  14.33342  0.4738E+01  0.4573E+01  0.1669E+00  0.1900E-02  0.1900E-02  0.1900E-02  0.1900E-02  0.1900E-02  0.1900E-02  0.1900E-02  0.1900E-02  0.1900E-02  0.1900E-02  0.1900E-02  0.1900E-02
  14.38850  0.3648E+01  0.3534E+01  0.1158E+00  0.1800E-02  0.1800E-02  0.1800E-02  0.1800E-02  0.1800E-02  0.1800E-02  0.1800E-02  0.1800E-02  0.1800E-02  0.1800E-02  0.1800E-02  0.1800E-02
  14.44358  0.2732E+01  0.2651E+01  0.8270E-01  0.1700E-02  0.1700E-02  0.1700E-02  0.1700E-02  0.1700E-02  0.1700E-02  0.1700E-02  0.1700E-02  0.1700E-02  0.1700E-02  0.1700E-02  0.1700E-02
  14.49866  0.2067E+01  0.2011E+01  0.5760E-01  0.1600E-02  0.1600E-02  0.1600E-02  0.1600E-02  0.1600E-02  0.1600E-02  0.1600E-02  0.1600E-02  0.1600E-02  0.1600E-02  0.1600E-02  0.1600E-02
  14.55374  0.1512E+01  0.1480E+01  0.3350E-01  0.1500E-02  0.1500E-02  0.1500E-02  0.1500E-02  0.1500E-02  0.1500E-02  0.1500E-02  0.1500E-02  0.1500E-02  0.1500E-02  0.1500E-02  0.1500E-02
  14.60882  0.1133E+01  0.1109E+01  0.2540E-01  0.1400E-02  0.1400E-02  0.1400E-02  0.1400E-02  0.1400E-02  0.1400E-02  0.1400E-02  0.1400E-02  0.1400E-02  0.1400E-02  0.1400E-02  0.1400E-02
  14.66390  0.8133E+00  0.7983E+00  0.1630E-01  0.1300E-02  0.1300E-02  0.1300E-02  0.1300E-02  0.1300E-02  0.1300E-02  0.1300E-02  0.1300E-02  0.1300E-02  0.1300E-02  0.1300E-02  0.1300E-02
  14.71898  0.5612E+00  0.5522E+00  0.1020E-01  0.1200E-02  0.1200E-02  0.1200E-02  0.1200E-02  0.1200E-02  0.1200E-02  0.1200E-02  0.1200E-02  0.1200E-02  0.1200E-02  0.1200E-02  0.1200E-02
  14.77406  0.3891E+00  0.3841E+00  0.6100E-02  0.1100E-02  0.1100E-02  0.1100E-02  0.1100E-02  0.1100E-02  0.1100E-02  0.1100E-02  0.1100E-02  0.1100E-02  0.1100E-02  0.1100E-02  0.1100E-02
  14.82914  0.2660E+00  0.2630E+00  0.4000E-02  0.1000E-02  0.1000E-02  0.1000E-02  0.1000E-02  0.1000E-02  0.1000E-02  0.1000E-02  0.1000E-02  0.1000E-02  0.1000E-02  0.1000E-02  0.1000E-02
  14.88422  0.1669E+00  0.1649E+00  0.2900E-02  0.9000E-03  0.9000E-03  0.9000E-03  0.9000E-03  0.9000E-03  0.9000E-03  0.9000E-03  0.9000E-03  0.9000E-03  0.9000E-03  0.9000E-03  0.9000E-03
  14.93930  0.9980E-01  0.9980E-01  0.8000E-03  0.8000E-03  0.8000E-03  0.8000E-03  0.8000E-03  0.8000E-03  0.8000E-03  0.8000E-03  0.8000E-03  0.8000E-03  0.8000E-03  0.8000E-03  0.8000E-03
  14.99438  0.6570E-01  0.6570E-01  0.7000E-03  0.7000E-03  0.7000E-03  0.7000E-03  0.7000E-03  0.7000E-03  0.7000E-03  0.7000E-03  0.7000E-03  0.7000E-03  0.7000E-03  0.7000E-03  0.7000E-03
  15.04946  0.3560E-01  0.3560E-01  0.6000E-03  0.6000E-03  0.6000E-03  0.6000E-03  0.6000E-03  0.6000E-03  0.6000E-03  0.6000E-03  0.6000E-03  0.6000E-03  0.6000E-03  0.6000E-03  0.6000E-03
  15.10454  0.2150E-01  0.2150E-01  0.5000E-03  0.5000E-03  0.5000E-03  0.5000E-03  0.5000E-03  0.5000E-03  0.5000E-03  0.5000E-03  0.5000E-03  0.5000E-03  0.5000E-03  0.5000E-03  0.5000E-03
  15.15962  0.1140E-01  0.1140E-01  0.4000E-03  0.4000E-03  0.4000E-03  0.4000E-03  0.4000E-03  0.4000E-03  0.4000E-03  0.4000E-03  0.4000E-03  0.4000E-03  0.4000E-03  0.4000E-03  0.4000E-03
  15.21470  0.6300E-02  0.6300E-02  0.3000E-03  0.3000E-03  0.3000E-03  0.3000E-03  0.3000E-03  0.3000E-03  0.3000E-03  0.3000E-03  0.3000E-03  0.3000E-03  0.3000E-03  0.3000E-03  0.3000E-03
  15.26978  0.3200E-02  0.3200E-02  0.2000E-03  0.2000E-03  0.2000E-03  0.2000E-03  0.2000E-03  0.2000E-03  0.2000E-03  0.2000E-03  0.2000E-03  0.2000E-03  0.2000E-03  0.2000E-03  0.2000E-03
  15.32486  0.1100E-02  0.1100E-02  0.1000E-03  0.1000E-03  0.1000E-03  0.1000E-03  0.1000E-03  0.1000E-03  0.1000E-03  0.1000E-03  0.1000E-03  0.1000E-03  0.1000E-03  0.1000E-03  0.1000E-03
